Canonical Name,lat,long
"T2Z,Alberta,Canada",55.44167,-114.446928
"T3A,Alberta,Canada",25.7701439,-100.2873393
"T3B,Alberta,Canada",51.07981615,-114.167261736458
"T3C,Alberta,Canada",51.05139595,-114.1405152
"T3E,Alberta,Canada",51.0247338,-114.13464275053
"T3G,Alberta,Canada",51.1570343058211,-114.231181082527
"T3H,Alberta,Canada",51.02552265,-114.195154053997
"T3J,Alberta,Canada",51.11349205,-113.945299825373
"T3K,Alberta,Canada",55.44167,-114.446928
"T3L,Alberta,Canada",51.1256654,-114.262136301707
"T3M,Alberta,Canada",50.8700147,-113.981760455627
"T3N,Alberta,Canada",55.44167,-114.446928
"T3P,Alberta,Canada",55.44167,-114.446928
"T3R,Alberta,Canada",51.1570359899878,-114.152499681206
"T3S,Alberta,Canada",55.44167,-114.446928
"T3Z,Alberta,Canada",55.44167,-114.446928
"T4A,Alberta,Canada",49.0709994,-113.9868217
"T4B,Alberta,Canada",49.0709994,-113.9868217
"T4C,Alberta,Canada",55.44167,-114.446928
"T4E,Alberta,Canada",55.44167,-114.446928
"T4G,Alberta,Canada",55.44167,-114.446928
"T4H,Alberta,Canada",55.44167,-114.446928
"T4J,Alberta,Canada",55.44167,-114.446928
"T4L,Alberta,Canada",55.44167,-114.446928
"T4N,Alberta,Canada",55.44167,-114.446928
"T4P,Alberta,Canada",55.44167,-114.446928
"T4R,Alberta,Canada",55.44167,-114.446928
"T4S,Alberta,Canada",52.304851,-114.0759547
"T4T,Alberta,Canada",55.44167,-114.446928
"T4V,Alberta,Canada",53.007881171704,-112.828875941463
"T4X,Alberta,Canada",55.44167,-114.446928
"T5A,Alberta,Canada",55.44167,-114.446928
"T5B,Alberta,Canada",55.44167,-114.446928
"T5C,Alberta,Canada",55.44167,-114.446928
"T5E,Alberta,Canada",55.44167,-114.446928
"T5G,Alberta,Canada",55.44167,-114.446928
"T5H,Alberta,Canada",53.5550751807827,-113.472053556946
"T5J,Alberta,Canada",53.5425452,-113.489139179523
"T5K,Alberta,Canada",53.5418377,-113.5292489
"T5L,Alberta,Canada",55.44167,-114.446928
"T5M,Alberta,Canada",53.55210285,-113.536307325072
"T5N,Alberta,Canada",53.54757905,-113.536550077605
"T5P,Alberta,Canada",55.44167,-114.446928
"T5R,Alberta,Canada",55.44167,-114.446928
"T5S,Alberta,Canada",55.44167,-114.446928
"T5T,Alberta,Canada",53.5130951,-113.694540942984
"T5V,Alberta,Canada",55.44167,-114.446928
"T5W,Alberta,Canada",55.44167,-114.446928
"T5X,Alberta,Canada",55.44167,-114.446928
"T5Y,Alberta,Canada",53.6228095,-113.421989610605
"T5Z,Alberta,Canada",55.44167,-114.446928
"T6A,Alberta,Canada",55.44167,-114.446928
"T6B,Alberta,Canada",55.44167,-114.446928
"T6C,Alberta,Canada",55.44167,-114.446928
"T6E,Alberta,Canada",53.5265257908269,-113.503336603739
"T6G,Alberta,Canada",53.5228365,-113.5319474
"T6H,Alberta,Canada",55.44167,-114.446928
"T6J,Alberta,Canada",55.44167,-114.446928
"T6K,Alberta,Canada",55.44167,-114.446928
"T6L,Alberta,Canada",55.44167,-114.446928
"T6M,Alberta,Canada",55.44167,-114.446928
"T6N,Alberta,Canada",55.44167,-114.446928
"T6P,Alberta,Canada",55.44167,-114.446928
"T6R,Alberta,Canada",55.44167,-114.446928
"T6S,Alberta,Canada",55.44167,-114.446928
"T6T,Alberta,Canada",53.471185122306,-113.38086047645
"T6V,Alberta,Canada",55.44167,-114.446928
"T6W,Alberta,Canada",53.420070281795,-113.563560626353
"T6X,Alberta,Canada",53.4245853880085,-113.478385908883
"T7A,Alberta,Canada",55.44167,-114.446928
"T7E,Alberta,Canada",55.44167,-114.446928
"T7N,Alberta,Canada",55.44167,-114.446928
"T7P,Alberta,Canada",55.44167,-114.446928
"T7S,Alberta,Canada",55.44167,-114.446928
"T7V,Alberta,Canada",55.44167,-114.446928
"T7X,Alberta,Canada",53.5548784,-113.935732912121
"T7Y,Alberta,Canada",55.44167,-114.446928
"T7Z,Alberta,Canada",55.44167,-114.446928
"T8A,Alberta,Canada",55.44167,-114.446928
"T8B,Alberta,Canada",55.44167,-114.446928
"T8C,Alberta,Canada",55.44167,-114.446928
"T8E,Alberta,Canada",55.44167,-114.446928
"T8G,Alberta,Canada",55.44167,-114.446928
"T8H,Alberta,Canada",55.44167,-114.446928
"T8L,Alberta,Canada",55.44167,-114.446928
"T8N,Alberta,Canada",53.64377505,-113.676229255792
"T8R,Alberta,Canada",55.44167,-114.446928
"T8S,Alberta,Canada",55.44167,-114.446928
"T8T,Alberta,Canada",55.44167,-114.446928
"T8V,Alberta,Canada",55.44167,-114.446928
"T8W,Alberta,Canada",55.44167,-114.446928
"T8X,Alberta,Canada",55.44167,-114.446928
"T9A,Alberta,Canada",52.9709865,-113.3861404
"T9C,Alberta,Canada",55.44167,-114.446928
"T9E,Alberta,Canada",55.44167,-114.446928
"T9G,Alberta,Canada",55.44167,-114.446928
"T9H,Alberta,Canada",55.44167,-114.446928
"T9J,Alberta,Canada",55.44167,-114.446928
"T9K,Alberta,Canada",55.44167,-114.446928
"T9M,Alberta,Canada",55.44167,-114.446928
"T9N,Alberta,Canada",55.44167,-114.446928
"T9S,Alberta,Canada",55.44167,-114.446928
"T9V,Alberta,Canada",53.27878205,-110.019393325
"T9W,Alberta,Canada",52.8449888,-110.8378615
"T9X,Alberta,Canada",55.44167,-114.446928
"V0A,British Columbia,Canada",51.3916970691792,-116.49205738983
"V0B,British Columbia,Canada",54.790277,-124.557003
"V0C,British Columbia,Canada",55.8358442,-121.72543075
"V0E,British Columbia,Canada",50.9137209279957,-119.455631473147
"V0G,British Columbia,Canada",49.1916358632338,-117.32948191328
"V0H,British Columbia,Canada",49.028667,-119.458294
"V0J,British Columbia,Canada",54.790277,-124.557003
"V0K,British Columbia,Canada",54.790277,-124.557003
"V0L,British Columbia,Canada",54.790277,-124.557003
"V0M,British Columbia,Canada",54.790277,-124.557003
"V0N,British Columbia,Canada",54.790277,-124.557003
"V0P,British Columbia,Canada",54.790277,-124.557003
"V0R,British Columbia,Canada",54.790277,-124.557003
"V0S,British Columbia,Canada",54.790277,-124.557003
"V0T,British Columbia,Canada",54.790277,-124.557003
"V0V,British Columbia,Canada",54.790277,-124.557003
"V0W,British Columbia,Canada",54.790277,-124.557003
"V0X,British Columbia,Canada",49.5453267,-120.7588949
"V1A,British Columbia,Canada",54.790277,-124.557003
"V1B,British Columbia,Canada",54.790277,-124.557003
"V1C,British Columbia,Canada",54.790277,-124.557003
"V1E,British Columbia,Canada",54.790277,-124.557003
"V1G,British Columbia,Canada",54.790277,-124.557003
"V1H,British Columbia,Canada",54.790277,-124.557003
"V1J,British Columbia,Canada",56.2450691,-120.838913499694
"V1K,British Columbia,Canada",54.790277,-124.557003
"V1L,British Columbia,Canada",54.790277,-124.557003
"V1M,British Columbia,Canada",54.790277,-124.557003
"V1N,British Columbia,Canada",54.790277,-124.557003
"V1P,British Columbia,Canada",54.790277,-124.557003
"V1R,British Columbia,Canada",54.790277,-124.557003
"V1S,British Columbia,Canada",54.790277,-124.557003
"V1T,British Columbia,Canada",54.790277,-124.557003
"V1V,British Columbia,Canada",54.790277,-124.557003
"V1W,British Columbia,Canada",49.8525246288203,-119.48406419014
"V1X,British Columbia,Canada",54.790277,-124.557003
"V1Y,British Columbia,Canada",54.790277,-124.557003
"V1Z,British Columbia,Canada",54.790277,-124.557003
"V2A,British Columbia,Canada",49.2453986,-119.5249124
"V2B,British Columbia,Canada",50.7244033269836,-120.363236672087
"V2C,British Columbia,Canada",50.6711911508754,-120.296095508553
"V2E,British Columbia,Canada",50.6586586694918,-120.316025170935
"V2G,British Columbia,Canada",54.790277,-124.557003
"V2H,British Columbia,Canada",50.7937891654031,-120.314439077468
"V2J,British Columbia,Canada",54.790277,-124.557003
"V2K,British Columbia,Canada",54.790277,-124.557003
"V2L,British Columbia,Canada",54.790277,-124.557003
"V2M,British Columbia,Canada",54.790277,-124.557003
"V2N,British Columbia,Canada",54.790277,-124.557003
"V2P,British Columbia,Canada",54.790277,-124.557003
"V2R,British Columbia,Canada",54.790277,-124.557003
"V2S,British Columbia,Canada",49.0444052,-122.2976088
"V2T,British Columbia,Canada",49.0357654279631,-122.360286739014
"V2V,British Columbia,Canada",49.2903053,-123.1163467
"V2W,British Columbia,Canada",54.790277,-124.557003
"V2X,British Columbia,Canada",54.790277,-124.557003
"V2Y,British Columbia,Canada",54.790277,-124.557003
"V2Z,British Columbia,Canada",54.790277,-124.557003
"V3A,British Columbia,Canada",49.103801,-122.67195785025
"V3B,British Columbia,Canada",49.2453986,-119.5249124
"V3C,British Columbia,Canada",49.2453986,-119.5249124
"V3E,British Columbia,Canada",54.790277,-124.557003
"V3G,British Columbia,Canada",54.790277,-124.557003
"V3H,British Columbia,Canada",54.790277,-124.557003
"V3J,British Columbia,Canada",54.790277,-124.557003
"V3K,British Columbia,Canada",54.790277,-124.557003
"V3L,British Columbia,Canada",54.790277,-124.557003
"V3M,British Columbia,Canada",49.20301025,-122.948893863398
"V3N,British Columbia,Canada",49.2492886718157,-122.900213758223
"V3R,British Columbia,Canada",54.790277,-124.557003
"V3S,British Columbia,Canada",54.790277,-124.557003
"V3T,British Columbia,Canada",49.1835914,-122.844161890077
"V3V,British Columbia,Canada",54.790277,-124.557003
"V3W,British Columbia,Canada",54.790277,-124.557003
"V3X,British Columbia,Canada",54.790277,-124.557003
"V3Y,British Columbia,Canada",54.790277,-124.557003
"V4A,British Columbia,Canada",54.790277,-124.557003
"V4B,British Columbia,Canada",54.790277,-124.557003
"V4C,British Columbia,Canada",54.790277,-124.557003
"V4E,British Columbia,Canada",54.790277,-124.557003
"V4G,British Columbia,Canada",54.790277,-124.557003
"V4K,British Columbia,Canada",54.790277,-124.557003
"V4L,British Columbia,Canada",54.790277,-124.557003
"V4M,British Columbia,Canada",54.790277,-124.557003
"V4N,British Columbia,Canada",49.1998305,-122.766031
"V4P,British Columbia,Canada",54.790277,-124.557003
"V4R,British Columbia,Canada",54.790277,-124.557003
"V4S,British Columbia,Canada",54.790277,-124.557003
"V4T,British Columbia,Canada",54.790277,-124.557003
"V4V,British Columbia,Canada",54.790277,-124.557003
"V4W,British Columbia,Canada",54.790277,-124.557003
"V4X,British Columbia,Canada",54.790277,-124.557003
"V4Z,British Columbia,Canada",54.790277,-124.557003
"V5A,British Columbia,Canada",54.790277,-124.557003
"V5B,British Columbia,Canada",54.790277,-124.557003
"V5C,British Columbia,Canada",49.27334425,-123.0089606
"V5E,British Columbia,Canada",54.790277,-124.557003
"V5G,British Columbia,Canada",54.790277,-124.557003
"V5H,British Columbia,Canada",54.790277,-124.557003
"V5J,British Columbia,Canada",54.790277,-124.557003
"V5K,British Columbia,Canada",49.28196685,-123.040003874308
"V5L,British Columbia,Canada",49.27883935,-123.066842605603
"V5M,British Columbia,Canada",49.25805275,-123.040154854894
"V5N,British Columbia,Canada",49.25345095,-123.0663089522
"V5P,British Columbia,Canada",49.22236995,-123.068315396024
"V5R,British Columbia,Canada",49.2400053,-123.04120361982
"V5S,British Columbia,Canada",49.21567675,-123.041565030059
"V5T,British Columbia,Canada",49.261967,-123.091193144674
"V5V,British Columbia,Canada",49.24763425,-123.090604645996
"V5W,British Columbia,Canada",49.2329609,-123.091284540535
"V5X,British Columbia,Canada",49.21517155,-123.097002613975
"V5Y,British Columbia,Canada",49.2512164,-123.110075630677
"V5Z,British Columbia,Canada",49.237771,-123.1279451
"V6A,British Columbia,Canada",49.2711195,-123.1005848
"V6B,British Columbia,Canada",49.2782258,-123.1057796
"V6E,British Columbia,Canada",49.2875369,-123.1203888
"V6G,British Columbia,Canada",49.29972285,-123.137790777831
"V6H,British Columbia,Canada",49.25774675,-123.132920498854
"V6J,British Columbia,Canada",49.26161325,-123.145796394844
"V6K,British Columbia,Canada",49.26937685,-123.165065518165
"V6L,British Columbia,Canada",49.2505265,-123.165848052171
"V6M,British Columbia,Canada",49.2379144,-123.1626255
"V6N,British Columbia,Canada",49.2194273,-123.1901688
"V6P,British Columbia,Canada",49.2260859,-123.1166419
"V6R,British Columbia,Canada",49.26740765,-123.196331702195
"V6S,British Columbia,Canada",54.790277,-124.557003
"V6T,British Columbia,Canada",49.274648,-123.2735751
"V6V,British Columbia,Canada",54.790277,-124.557003
"V6W,British Columbia,Canada",54.790277,-124.557003
"V6X,British Columbia,Canada",49.2015134,-123.1216306
"V6Y,British Columbia,Canada",49.15961765,-123.119742399847
"V6Z,British Columbia,Canada",49.2780432,-123.127777925632
"V7A,British Columbia,Canada",54.790277,-124.557003
"V7B,British Columbia,Canada",54.790277,-124.557003
"V7C,British Columbia,Canada",49.1753691,-123.1587397
"V7E,British Columbia,Canada",54.790277,-124.557003
"V7G,British Columbia,Canada",54.790277,-124.557003
"V7H,British Columbia,Canada",54.790277,-124.557003
"V7J,British Columbia,Canada",49.3232317960806,-123.027697148005
"V7K,British Columbia,Canada",54.790277,-124.557003
"V7L,British Columbia,Canada",49.3320875,-123.059795
"V7M,British Columbia,Canada",49.3191863,-123.083102740694
"V7N,British Columbia,Canada",54.790277,-124.557003
"V7P,British Columbia,Canada",49.31882035,-123.117643858953
"V7R,British Columbia,Canada",54.790277,-124.557003
"V7S,British Columbia,Canada",54.790277,-124.557003
"V7T,British Columbia,Canada",54.790277,-124.557003
"V7V,British Columbia,Canada",49.3323369540624,-123.174314013926
"V7W,British Columbia,Canada",54.790277,-124.557003
"V8A,British Columbia,Canada",54.790277,-124.557003
"V8B,British Columbia,Canada",54.790277,-124.557003
"V8C,British Columbia,Canada",54.790277,-124.557003
"V8G,British Columbia,Canada",54.790277,-124.557003
"V8J,British Columbia,Canada",54.790277,-124.557003
"V8K,British Columbia,Canada",54.790277,-124.557003
"V8L,British Columbia,Canada",54.790277,-124.557003
"V8M,British Columbia,Canada",54.790277,-124.557003
"V8N,British Columbia,Canada",54.790277,-124.557003
"V8P,British Columbia,Canada",48.45216235,-123.313168111698
"V8R,British Columbia,Canada",54.790277,-124.557003
"V8S,British Columbia,Canada",48.4085289,-123.318370695055
"V8T,British Columbia,Canada",54.790277,-124.557003
"V8V,British Columbia,Canada",54.790277,-124.557003
"V8W,British Columbia,Canada",54.790277,-124.557003
"V8X,British Columbia,Canada",54.790277,-124.557003
"V8Y,British Columbia,Canada",54.790277,-124.557003
"V8Z,British Columbia,Canada",54.790277,-124.557003
"V9A,British Columbia,Canada",48.4321791867087,-123.399121524034
"V9B,British Columbia,Canada",54.790277,-124.557003
"V9C,British Columbia,Canada",54.790277,-124.557003
"V9E,British Columbia,Canada",54.790277,-124.557003
"V9G,British Columbia,Canada",54.790277,-124.557003
"V9H,British Columbia,Canada",54.790277,-124.557003
"V9J,British Columbia,Canada",54.790277,-124.557003
"V9K,British Columbia,Canada",54.790277,-124.557003
"V9L,British Columbia,Canada",54.790277,-124.557003
"V9M,British Columbia,Canada",54.790277,-124.557003
"V9N,British Columbia,Canada",54.790277,-124.557003
"V9P,British Columbia,Canada",54.790277,-124.557003
"V9R,British Columbia,Canada",54.790277,-124.557003
"V9S,British Columbia,Canada",54.790277,-124.557003
"V9T,British Columbia,Canada",54.790277,-124.557003
"V9V,British Columbia,Canada",54.790277,-124.557003
"V9W,British Columbia,Canada",54.790277,-124.557003
"V9X,British Columbia,Canada",54.790277,-124.557003
"V9Y,British Columbia,Canada",54.790277,-124.557003
"V9Z,British Columbia,Canada",54.790277,-124.557003
"X0A,Nunavut,Canada",71.082001,-90.610158
"X0B,Nunavut,Canada",69.1142538,-105.1226869
"X0C,Nunavut,Canada",71.082001,-90.610158
"X0E,Northwest Territories,Canada",61.8615181823937,-121.35285119392
"X0G,Northwest Territories,Canada",66.146924,-125.335712
"X1A,Northwest Territories,Canada",62.4540807,-114.377385
"Y0A,Yukon,Canada",60.167721984193,-132.707868725867
"Y0B,Yukon,Canada",61.5116353299705,-135.647014868362
"Y1A,Yukon,Canada",60.784174139352,-135.140975175406
"Dorset,England,United Kingdom",50.7968346,-2.41462940554701
"Lincolnshire,England,United Kingdom",53.166667,-0.25
"Derbyshire,England,United Kingdom",53.1185033,-1.55661793058722
"Gloucestershire,England,United Kingdom",51.8333313,-2.1666674
"Kent,England,United Kingdom",51.2244644,0.7334215
"Wiltshire,England,United Kingdom",51.25,-1.916667
"Cheshire,England,United Kingdom",53.2141028,-2.47177008607121
"North Yorkshire,England,United Kingdom",54.09159275,-1.53591125805015
"Berkshire,England,United Kingdom",51.4534889,-1.03187295933992
"Shropshire,England,United Kingdom",52.65233935,-2.64356407027027
"East Riding of Yorkshire,England,United Kingdom",53.9112323,-0.5813105
"Hampshire,England,United Kingdom",51.083333,-1.166667
"Cornwall,England,United Kingdom",50.416667,-4.75
"Bedfordshire,England,United Kingdom",52.0640034,-0.411113755603109
"Buckinghamshire,England,United Kingdom",51.75,-0.75
"Cambridgeshire,England,United Kingdom",52.333333,0.083333
"Durham,England,United Kingdom",54.7764152,-1.5758539
"Somerset,England,United Kingdom",51.083333,-3
"Leicestershire,England,United Kingdom",52.666667,-1
"Staffordshire,England,United Kingdom",52.8246942,-2.00745467233481
"Lancashire,England,United Kingdom",53.86117155,-2.54711154031047
"Nottinghamshire,England,United Kingdom",52.928384,-1.125255
"Greater London,England,United Kingdom",51.4893335,-0.144055084527687
"Essex,England,United Kingdom",51.7967047,0.579338882096011
"East Sussex,England,United Kingdom",50.9404529,0.369989903500859
"City of Bristol,England,United Kingdom",51.4430523,-2.58163886128582
"City of London,England,United Kingdom",51.5156177,-0.0919983
"Cumbria,England,United Kingdom",54.6143136,-2.9420983366687
"Greater Manchester,England,United Kingdom",53.50652485,-2.33744014225767
"Herefordshire,England,United Kingdom",52.083333,-2.75
"Hertfordshire,England,United Kingdom",51.8400523,-0.0978551922452396
"Isle of Wight,England,United Kingdom",50.6710482,-1.33271111331995
"Merseyside,England,United Kingdom",53.4953602,-2.97393796008601
"Norfolk,England,United Kingdom",52.666667,1
"Northamptonshire,England,United Kingdom",52.25,-0.833333
"Northumberland,England,United Kingdom",55.25,-2.000559
"Oxfordshire,England,United Kingdom",51.833333,-1.25
"Rutland,England,United Kingdom",52.6423036,-0.663264307702667
"South Yorkshire,England,United Kingdom",53.48153335,-1.38104220661496
"Surrey,England,United Kingdom",51.2715316,-0.341452351129091
"Tyne and Wear,England,United Kingdom",54.9391774,-1.59487118480971
"Warwickshire,England,United Kingdom",52.32130635,-1.55369055366614
"West Midlands,England,United Kingdom",52.5050033,-1.96439612333127
"West Sussex,England,United Kingdom",51,-0.416667
"West Yorkshire,England,United Kingdom",53.7414271,-1.72020037667772
"Worcestershire,England,United Kingdom",52.2109495,-2.15695551324222
"Vancouver International Airport,British Columbia,Canada",49.1851843,-123.1505501
"Toronto Pearson International Airport,Ontario,Canada",43.67426805,-79.6588168392296
"Downsview Airport,Ontario,Canada",43.7442912,-79.4687276813179
"Edmonton International Airport,Alberta,Canada",53.30873035,-113.588802357662
"Halifax Stanfield International Airport,Nova Scotia,Canada",44.87878455,-63.5095564981998
"Oshawa Executive Airport,Ontario,Canada",43.922776,-78.895007
"Ottawa International Airport,Ontario,Canada",45.3228504,-75.6671859
"Montreal-Pierre Elliott Trudeau International Airport,Quebec,Canada",45.4579668,-73.764429
"Winnipeg James Armstrong Richardson International Airport,Manitoba,Canada",49.91046085,-97.2379281374448
"Edmonton City Centre Airport,Alberta,Canada",53.543225,-113.494987
"Calgary International Airport,Alberta,Canada",51.120751,-114.010572342962
"Victoria International Airport,British Columbia,Canada",48.6463019,-123.42170897401
"Leeds Bradford Airport,England,United Kingdom",53.8692908,-1.658383
"Gatwick Airport,England,United Kingdom",51.1567237,-0.1610188
"Heathrow Airport,England,United Kingdom",51.4762656,-0.4271398
"Liverpool John Lennon Airport,England,United Kingdom",53.3357026,-2.84961399788698
"London Luton Airport,England,United Kingdom",51.87814035,-0.366457329243683
"Manchester Airport,England,United Kingdom",53.35034205,-2.28036831606314
"Southampton Airport,England,United Kingdom",50.95191505,-1.35610000157801
"Edinburgh Airport,Scotland,United Kingdom",55.94789935,-3.36531572044341
"Birmingham Airport,England,United Kingdom",52.45417725,-1.74387875226343
"Blackpool Airport,England,United Kingdom",53.7729602,-3.0312646859123
"Bristol Airport,England,United Kingdom",51.3782775,-2.715251
"Cambridge International Airport,England,United Kingdom",52.206024,0.17481
"Cardiff Airport,Wales,United Kingdom",51.39782775,-3.34456993560398
"East Midlands Airport,England,United Kingdom",52.8326909,-1.3407282
"Farnborough Airport,England,United Kingdom",51.2786335,-0.7704595
"Bristol Filton Airport,England,United Kingdom",51.520191,-2.587061
"Glasgow Airport,Scotland,United Kingdom",55.8719444,-4.4330556
"Norwich International Airport,England,United Kingdom",52.67646,1.28181569354627
"Glasgow Prestwick Airport,Scotland,United Kingdom",55.50230535,-4.57759660297398
"London Southend Airport,England,United Kingdom",51.5702276,0.696613297049092
"London Stansted Airport,England,United Kingdom",51.8899889,0.261507021972254
"NR29,England,United Kingdom",52.6763243,1.69097948381495
"NR12,England,United Kingdom",52.7499971269258,1.49617009799734
"HU12,England,United Kingdom",53.68366585,-0.0123181769480524
"DN36,England,United Kingdom",53.5002591,-0.1812347
"DN35,England,United Kingdom",53.5590439,-0.0270067
"LN11,England,United Kingdom",53.42415545,0.186931833769404
"NR27,England,United Kingdom",52.923361,1.30370445977995
"NR28,England,United Kingdom",52.82056065,1.39307145204025
"NR10,England,United Kingdom",52.7674862,1.2927893
"NR9,England,United Kingdom",52.634987275,1.14340105
"NR20,England,United Kingdom",52.659432,1.05117265
"NR25,England,United Kingdom",52.9171843788692,1.17981759616846
"NR21,England,United Kingdom",52.8064079740766,0.845147121344724
"NR23,England,United Kingdom",52.95044785,0.849413899999997
"NR19,England,United Kingdom",52.68265655,0.941256945794117
"PE32,England,United Kingdom",52.7361648739454,0.592202457530106
"PE31,England,United Kingdom",52.87878654,0.63648398
"PE33,England,United Kingdom",52.61384038,0.46646958
"PE30,England,United Kingdom",52.7379851,0.397680999999995
"PE25,England,United Kingdom",53.1315993,0.3386689
"PE22,England,United Kingdom",53.00494605,-0.0221593079599952
"LN13,England,United Kingdom",52.59431,-1.461208
"LN12,England,United Kingdom",53.3128922,0.2808413
"LN9,England,United Kingdom",53.21347875,-0.104915095157069
"PE21,England,United Kingdom",52.9760746851852,-0.026907037037037
"PE20,England,United Kingdom",52.93002775,-0.054663756443299
"PE12,England,United Kingdom",52.779594,-0.110306
"PE13,England,United Kingdom",52.6639606,0.164760733333333
"PE15,England,United Kingdom",52.55636914,0.08708742
"PE7,England,United Kingdom",52.5274883142857,-0.1888134
"PE16,England,United Kingdom",52.4582803,0.0448954
"PE26,England,United Kingdom",52.4418262,-0.1201385
"PE28,England,United Kingdom",52.3669545875,-0.167902425
"CB6,England,United Kingdom",52.41040485,0.26560375
"CB7,England,United Kingdom",52.42284625,0.307884246862934
"IP28,England,United Kingdom",52.3015696,0.5194537
"PE38,England,United Kingdom",52.6094754,0.373941643117922
"PE37,England,United Kingdom",52.6398162,0.76483765
"IP25,England,United Kingdom",52.59528475,0.8138186
"IP27,England,United Kingdom",52.45179205,0.62461438737537
"IP24,England,United Kingdom",52.4133091,0.725243577247208
"CB8,England,United Kingdom",52.1745398,0.575731561477987
"IP29,England,United Kingdom",52.22132975,0.564609603692833
"IP31,England,United Kingdom",52.3213894,0.8078502574748
"IP33,England,United Kingdom",52.2496732,0.682283441782163
"IP30,England,United Kingdom",52.23818575,0.917461011527778
"CO10,England,United Kingdom",52.04805745,0.607692897459921
"CO9,England,United Kingdom",51.9433124,0.647459004627203
"CB9,England,United Kingdom",52.0918483,0.4124528
"CB21,England,United Kingdom",52.10831535,0.245199302813235
"CB10,England,United Kingdom",51.9942578,0.406708066666667
"CB11,England,United Kingdom",51.9586481608921,0.244909905866556
"CB22,England,United Kingdom",52.1446415,0.196768453557785
"CB25,England,United Kingdom",52.2711956,0.195659349999999
"CB24,England,United Kingdom",52.296936972175,-0.0402500343847646
"CB1,England,United Kingdom",52.2028247333333,0.135319066666667
"CB5,England,United Kingdom",52.21151428,0.14838244
"CB4,England,United Kingdom",52.476288,-1.8946278
"CB3,England,United Kingdom",52.2071785,0.10741565
"CB23,England,United Kingdom",52.2782007,-0.0297392912457923
"CB2,England,United Kingdom",52.17423725,0.116646715998872
"SG8,England,United Kingdom",52.1438721,-0.0407642
"SG9,England,United Kingdom",51.9263479,-0.011441
"SG11,England,United Kingdom",51.8867818428571,0.0520977
"CM23,England,United Kingdom",51.8812812,0.15825705
"CM22,England,United Kingdom",51.86822075,0.25784925112399
"CM24,England,United Kingdom",51.91132145,0.195208499999998
"CM6,England,United Kingdom",51.862863,0.3745352
"CM17,England,United Kingdom",51.7583704,0.14678522426087
"CM5,England,United Kingdom",51.7525063831138,0.25251271034616
"CM1,England,United Kingdom",51.73795715,0.470155301830651
"CM3,England,United Kingdom",51.4596539,-2.55326472392788
"CM4,England,United Kingdom",51.6706572,0.4266755
"CM15,England,United Kingdom",51.630805,0.3289857
"CM16,England,United Kingdom",51.70077975,0.114525658979915
"CM18,England,United Kingdom",51.74599215,0.0908109846852889
"CM20,England,United Kingdom",51.77645795,0.122054019341751
"CM19,England,United Kingdom",51.7757205,0.0362155757980713
"SG12,England,United Kingdom",51.8377035,-0.066395425
"EN11,England,United Kingdom",51.7545373,0.00690264999999762
"EN9,England,United Kingdom",51.69309945,0.0273413758426456
"EN10,England,United Kingdom",51.7357076,-0.0244995641726241
"E4,England,United Kingdom",51.6275294,-0.0063515
"IG10,England,United Kingdom",51.63346505,0.0544462145798775
"IG8,England,United Kingdom",51.6036994584381,0.00474659381352532
"E18,England,United Kingdom",51.4880673,-0.382327
"IG7,England,United Kingdom",51.6083101,0.1052359
"IG6,England,United Kingdom",51.5969876,0.0781803126734062
"RM1,England,United Kingdom",51.566377,0.187309376848143
"IG2,England,United Kingdom",51.57438494,0.08975176
"RM6,England,United Kingdom",51.5330523,0.1464584
"IG3,England,United Kingdom",51.56507845,0.110554124800574
"RM8,England,United Kingdom",52.59431,-1.461208
"RM7,England,United Kingdom",51.59539665,0.159631664175946
"RM11,England,United Kingdom",51.57987,0.2338982
"RM12,England,United Kingdom",51.54279415,0.203762638326998
"RM10,England,United Kingdom",51.5354617,0.1502344
"RM9,England,United Kingdom",51.52378295,0.144863212892874
"RM13,England,United Kingdom",51.5170251,0.1937893
"IG11,England,United Kingdom",51.5395631663885,0.0674202288435125
"IG1,England,United Kingdom",51.5605099526338,0.073953974256378
"E6,England,United Kingdom",51.6289891,-0.7519044
"N6,England,United Kingdom",51.4664862,-0.4688494
"E12,England,United Kingdom",51.5499898,0.0488542
"E11,England,United Kingdom",51.574702143019,0.0204293298446777
"E17,England,United Kingdom",51.5900345,-0.0133429
"E10,England,United Kingdom",51.5712851,-0.0441065
"E7,England,United Kingdom",52.4556628,-1.9044716
"E15,England,United Kingdom",51.5399063,0.0073672
"E13,England,United Kingdom",51.5293454,0.0173017011225867
"E16,England,United Kingdom",51.5176193866821,0.0240065231148479
"E14,England,United Kingdom",51.4958866346616,-0.0166713758040768
"SE10,England,United Kingdom",51.4849842,0.0158461261644898
"SE3,England,United Kingdom",51.4691620374617,0.0109225537005759
"SE7,England,United Kingdom",51.4905355567151,0.0345540791107031
"SE18,England,United Kingdom",51.4942203,0.0401436
"SE9,England,United Kingdom",51.4313129,0.0331403
"DA16,England,United Kingdom",51.4520413,0.110929
"DA14,England,United Kingdom",51.4236736,0.1180314
"SE12,England,United Kingdom",51.4410285,0.0196099958029183
"SE13,England,United Kingdom",51.4619583838168,-0.0141789491660354
"SE6,England,United Kingdom",51.4350344531774,-0.00126385111760762
"BR1,England,United Kingdom",52.4773853,-1.9115101
